Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
arima,147,0.357923937691063,0.0715847875382126,0.264534376334731,1.76975923913145,1.74162606835038,-10.8085457982163,0.2214276
rbf,148,0.0414358973159831,0.00828717946319661,0.0388625882106092,0.274659757001308,0.275096033617644,0.989241040570499,0.0010946
rbf_arima,148,0.0414358973159831,0.00828717946319661,0.0388625882106092,0.274659757001308,0.275096033617644,0.989241040570499,0.0740164
arima,148,0.378045444627966,0.0756090889255933,0.293372740891588,2.09953811126573,2.06300653226974,0.104419163417591,0.2477552
rbf,149,0.067430462660144,0.0134860925320288,0.0616449785560192,0.498892149197529,0.497381419839695,0.984160178173023,0.0011568
rbf_arima,149,0.067430462660144,0.0134860925320288,0.0616449785560192,0.498892149197529,0.497381419839695,0.984160178173023,0.0749291
arima,149,0.0946428465462598,0.018928569309252,0.0771693153784946,0.632259471450815,0.629202243809592,0.968795760606472,0.2717289
rbf,150,0.0513423652139787,0.0102684730427957,0.0498332945078842,0.450911957828271,0.451997411996339,0.967417444221816,0.0011351
rbf_arima,150,0.0513423652139787,0.0102684730427957,0.0498332945078842,0.450911957828271,0.451997411996339,0.967417444221816,0.074434
arima,150,0.198065306003343,0.0396130612006685,0.141350944039731,1.30254063746598,1.31962676245441,0.515102190069967,0.2812746
rbf,151,0.0351555914285678,0.00703111828571356,0.0289989953288921,0.263152440083663,0.262650018016054,0.942368760096932,0.0010961
rbf_arima,151,0.0351555914285678,0.00703111828571356,0.0289989953288921,0.263152440083663,0.262650018016054,0.942368760096932,0.0802781
arima,151,0.286842459928078,0.0573684919856156,0.224701919194642,2.03599224678295,2.07009316231972,-2.83668392787699,0.2183515
rbf,152,0.0382274006579278,0.00764548013158557,0.0359288984886595,0.303993964512077,0.303479334181046,0.98258409644599,0.0010956
rbf_arima,152,0.0382274006579278,0.00764548013158557,0.0359288984886595,0.303993964512077,0.303479334181046,0.98258409644599,0.0855049
arima,152,0.0408698988038504,0.00817397976077009,0.0338385857454197,0.284071175434893,0.284654081463133,0.980093101642261,0.3083577
rbf,153,0.0349850263582815,0.00699700527165631,0.0337660960557513,0.265713723791595,0.26533740891908,0.975321274458256,0.0010869
rbf_arima,153,0.0349850263582815,0.00699700527165631,0.0337660960557513,0.265713723791595,0.26533740891908,0.975321274458256,0.0775084
arima,153,0.143411561815951,0.0286823123631903,0.103731033598781,0.807229007332681,0.801110400188077,0.585307053819654,0.2594322
rbf,154,0.00642788989262172,0.00128557797852434,0.00603232670551268,0.0465405834898127,0.0465388841633206,0.994126266396211,0.0013043
rbf_arima,154,0.00642788989262172,0.00128557797852434,0.00603232670551268,0.0465405834898127,0.0465388841633206,0.994126266396211,0.0737205
arima,154,0.295444949747545,0.059088989949509,0.219677168946229,1.70200017417643,1.67611522373549,-11.4088212729185,0.2438907
rbf,155,0.00573408856466967,0.00114681771293393,0.00461236267745703,0.0386519341378094,0.0386636160458591,0.999734349056946,0.0014295
rbf_arima,155,0.00573408856466967,0.00114681771293393,0.00461236267745703,0.0386519341378094,0.0386636160458591,0.999734349056946,0.0755433
arima,155,0.182698492060037,0.0365396984120073,0.141971070094291,1.19256657820586,1.18071672850828,0.730317668162303,0.2749546
rbf,156,0.00289355941398732,0.000578711882797464,0.00225966506558439,0.0210317352281687,0.0210353621496471,0.999934120547507,0.0012732
rbf_arima,156,0.00289355941398732,0.000578711882797464,0.00225966506558439,0.0210317352281687,0.0210353621496471,0.999934120547507,0.0797134
arima,156,0.015896315342843,0.00317926306856859,0.0104231096259639,0.0982170555529365,0.0983125566444634,0.99801171740086,0.2755375
rbf,157,0.0283782173870168,0.00567564347740335,0.0264689245779766,0.26305167878128,0.262653713128904,0.909530451278373,0.0013679
rbf_arima,157,0.0283782173870168,0.00567564347740335,0.0264689245779766,0.26305167878128,0.262653713128904,0.909530451278373,0.0777084
arima,157,0.264203978399567,0.0528407956799134,0.19490805906917,1.94383688766148,1.97931987926484,-6.84171234987944,0.3098175
rbf,158,0.0186202835899257,0.00372405671798514,0.0167261515930803,0.160219752688985,0.160085049265272,0.992506581636673,0.0010853
rbf_arima,158,0.0186202835899257,0.00372405671798514,0.0167261515930803,0.160219752688985,0.160085049265272,0.992506581636673,0.0868289
arima,158,0.196320918664259,0.0392641837328518,0.152459491289561,1.44634923808835,1.46370122796036,0.167008531508033,0.2381454
rbf,159,0.01164774556643,0.002329549113286,0.0107009037575946,0.094426409379878,0.0944059862890169,0.99836990697774,0.0013549
rbf_arima,159,0.01164774556643,0.002329549113286,0.0107009037575946,0.094426409379878,0.0944059862890169,0.99836990697774,0.0847137
arima,159,0.0319692909024431,0.00639385818048863,0.0195360790286154,0.16822567134529,0.167851869957042,0.987720105245773,0.2942214
rbf,160,0.0557719644070133,0.0111543928814027,0.0515001724904831,0.423500976251522,0.424550303005759,0.867396217705156,0.0014268
rbf_arima,160,0.0557719644070133,0.0111543928814027,0.0515001724904831,0.423500976251522,0.424550303005759,0.867396217705156,0.0757569
arima,160,0.191608330333389,0.0383216660666777,0.140120518407926,1.14632399540148,1.13425253579615,-0.565138597561312,0.3227025
rbf,161,0.0210132045217344,0.00420264090434688,0.0190911282651017,0.156829149471586,0.15667988786859,0.906646275543507,0.0013297
rbf_arima,161,0.0210132045217344,0.00420264090434688,0.0190911282651017,0.156829149471586,0.15667988786859,0.906646275543507,0.0723601
arima,161,0.139337803048084,0.0278675606096167,0.109588642207367,0.90210089744362,0.895551497393916,-3.10473374438898,0.2193857
rbf,162,0.0197455560097886,0.00394911120195773,0.0184001706073968,0.155970367430501,0.156110740263893,0.978932493471889,0.0013501
rbf_arima,162,0.0197455560097886,0.00394911120195773,0.0184001706073968,0.155970367430501,0.156110740263893,0.978932493471889,0.0868088
arima,162,0.0341791501910434,0.00683583003820869,0.0272399877647127,0.232345771820162,0.231918953540374,0.936875649398157,0.3210397
rbf,163,0.0201721625471946,0.00403443250943891,0.019306591693125,0.169978659469099,0.169820334146382,0.962800152169604,0.0013631
rbf_arima,163,0.0201721625471946,0.00403443250943891,0.019306591693125,0.169978659469099,0.169820334146382,0.962800152169604,0.1001621
arima,163,0.0494421640575425,0.00988843281150851,0.0353616579914373,0.313089640499677,0.314055642732021,0.776523846330786,0.2834501
rbf,164,0.0111556397505823,0.00223112795011647,0.0106804209629586,0.095017011439594,0.0949676995661242,0.968050165551318,0.0012928
rbf_arima,164,0.0111556397505823,0.00223112795011647,0.0106804209629586,0.095017011439594,0.0949676995661242,0.968050165551318,0.098656
arima,164,0.164364783238372,0.0328729566476744,0.118748465822493,1.04976680199332,1.06039482454875,-5.93581008004987,0.2190083
rbf,165,0.0172230469897616,0.00344460939795231,0.0135077566865834,0.112323432046004,0.112223795759261,0.995523611761264,0.0012794
rbf_arima,165,0.0172230469897616,0.00344460939795231,0.0135077566865834,0.112323432046004,0.112223795759261,0.995523611761264,0.1048103
arima,165,0.109168560829309,0.0218337121658619,0.0854663924116926,0.710367397070156,0.714458428165719,0.820153105474771,0.2982132
rbf,166,0.0177725809424602,0.00355451618849204,0.0174143537523728,0.136531577363943,0.136434372067921,0.995357933278437,0.0013129
rbf_arima,166,0.0177725809424602,0.00355451618849204,0.0174143537523728,0.136531577363943,0.136434372067921,0.995357933278437,0.1057842
arima,166,0.0864947585306733,0.0172989517061347,0.0609214804317755,0.46799893682216,0.46582681095381,0.890051335663578,0.3051848
rbf,167,0.00705597190436632,0.00141119438087326,0.00571900823451603,0.0428423965132079,0.0428400017540568,0.989079173198896,0.0012914
rbf_arima,167,0.00705597190436632,0.00141119438087326,0.00571900823451603,0.0428423965132079,0.0428400017540568,0.989079173198896,0.0861882
arima,167,0.237102821642977,0.0474205643285953,0.17382984141409,1.2966576740768,1.28123358446631,-11.3314821451166,0.3312654
rbf,168,0.0732067736379597,0.0146413547275919,0.067557828821001,0.526750168895303,0.525106708596785,0.933770407848727,0.0014625
rbf_arima,168,0.0732067736379597,0.0146413547275919,0.067557828821001,0.526750168895303,0.525106708596785,0.933770407848727,0.0959342
arima,168,0.267705727788836,0.0535411455577672,0.207765951087671,1.63436297679265,1.61221844398849,0.114344399614095,0.2538723
rbf,169,0.03750117155493,0.00750023431098601,0.0366733860840516,0.313224074404151,0.313738555354985,0.990338146300975,0.0012385
rbf_arima,169,0.03750117155493,0.00750023431098601,0.0366733860840516,0.313224074404151,0.313738555354985,0.990338146300975,0.0873808
arima,169,0.0550359165398378,0.0110071833079676,0.045433207170668,0.396304975535436,0.395137746368594,0.979190425851248,0.2718486
rbf,170,0.0686255604755765,0.0137251120951153,0.0643115703404165,0.607670740905568,0.605556817721742,0.885201031495927,0.0013579
rbf_arima,170,0.0686255604755765,0.0137251120951153,0.0643115703404165,0.607670740905568,0.605556817721742,0.885201031495927,0.1092176
arima,170,0.159486364450064,0.0318972728900127,0.11498610221642,1.09603509087867,1.10782683110593,0.379969157287947,0.2194378
rbf,171,0.0331228989016958,0.00662457978033915,0.0299961557680122,0.283232051035478,0.28372216275638,0.961028523530473,0.0013201
rbf_arima,171,0.0331228989016958,0.00662457978033915,0.0299961557680122,0.283232051035478,0.28372216275638,0.961028523530473,0.0787312
arima,171,0.300924283188439,0.0601848566376878,0.232900042153765,2.16724196520607,2.20683142271821,-2.21665624131464,0.2251359
rbf,172,0.129928060756287,0.0259856121512575,0.121408827122571,1.04263013121757,1.03653744827011,0.846741905138966,0.0013057
rbf_arima,172,0.129928060756287,0.0259856121512575,0.121408827122571,1.04263013121757,1.03653744827011,0.846741905138966,0.0759611
arima,172,0.0697713860076761,0.0139542772015352,0.0568236586469002,0.483318440443922,0.485059404672822,0.955805094423222,0.2163554
rbf,173,0.0667030952452507,0.0133406190490501,0.0544897383047456,0.426752734670109,0.42540949116908,0.93166057397937,0.0012406
rbf_arima,173,0.0667030952452507,0.0133406190490501,0.0544897383047456,0.426752734670109,0.42540949116908,0.93166057397937,0.0761065
arima,173,0.147027428579961,0.0294054857159921,0.106550662254764,0.831171873614081,0.824720338235831,0.667970955064172,0.2209519
rbf,174,0.0524453773297907,0.0104890754659581,0.0478083762939834,0.368634805235715,0.367815573822462,0.238376184451208,0.0012982
rbf_arima,174,0.0524453773297907,0.0104890754659581,0.0478083762939834,0.368634805235715,0.367815573822462,0.238376184451208,0.0738673
arima,174,0.294342552249704,0.0588685104499407,0.223962050386278,1.72939282822791,1.70390133421562,-22.990107255599,0.227473
rbf,175,0.128575291246088,0.0257150582492175,0.116767703429844,0.949016681180059,0.943518599401712,0.748435422807204,0.0012127
rbf_arima,175,0.128575291246088,0.0257150582492175,0.116767703429844,0.949016681180059,0.943518599401712,0.748435422807204,0.0753516
arima,175,0.129641990844999,0.0259283981689997,0.100811536086063,0.825104296209431,0.819448530878633,0.744243995949343,0.2664346
rbf,176,0.024548626619847,0.0049097253239694,0.0237139563502363,0.206358964599746,0.206131287548466,0.991069177475176,0.0014254
rbf_arima,176,0.024548626619847,0.0049097253239694,0.0237139563502363,0.206358964599746,0.206131287548466,0.991069177475176,0.074232
arima,176,0.0220822251924342,0.00441644503848684,0.0129683685440886,0.115836176729801,0.116032465857576,0.992773587854125,0.3432712
rbf,177,0.0389202056823487,0.00778404113646974,0.0361687136345796,0.332711849267746,0.33335565902561,0.677471549586409,0.0013766
rbf_arima,177,0.0389202056823487,0.00778404113646974,0.0361687136345796,0.332711849267746,0.33335565902561,0.677471549586409,0.0732999
arima,177,0.201313386888181,0.0402626773776363,0.148491220779742,1.36864802428785,1.38612784509063,-7.62905202693862,0.4584699
rbf,178,0.0466270019949239,0.00932540039898479,0.0398377865817672,0.354977461302215,0.354123247138537,0.925827088161036,0.0013498
rbf_arima,178,0.0466270019949239,0.00932540039898479,0.0398377865817672,0.354977461302215,0.354123247138537,0.925827088161036,0.0734687
arima,178,0.157021104708004,0.0314042209416008,0.121926068444421,1.0828377106772,1.09256536989177,0.158824914288918,0.2621479
rbf,179,0.0490433440138223,0.00980866880276445,0.0391307860508174,0.325440693270003,0.324619966824167,0.954380372647487,0.0011283
rbf_arima,179,0.0490433440138223,0.00980866880276445,0.0391307860508174,0.325440693270003,0.324619966824167,0.954380372647487,0.0845399
arima,179,0.0207012488947345,0.0041402497789469,0.0122770462413438,0.101323364859387,0.101179125977745,0.991871981607132,0.3942398
rbf,180,0.0436835916078772,0.00873671832157544,0.0406068450896012,0.323725593038092,0.323123695343138,0.871582665487746,0.0011886
rbf_arima,180,0.0436835916078772,0.00873671832157544,0.0406068450896012,0.323725593038092,0.323123695343138,0.871582665487746,0.0857604
arima,180,0.146070475543894,0.0292140951087788,0.106739932265016,0.84723929063468,0.840606237917738,-0.43585921915678,0.3361419
rbf,181,0.0613582958468607,0.0122716591693721,0.045095913450023,0.359295771438028,0.360495271235172,-0.854310452371368,0.0012427
rbf_arima,181,0.0613582958468607,0.0122716591693721,0.045095913450023,0.359295771438028,0.360495271235172,-0.854310452371368,0.0810148
arima,181,0.0967458902795509,0.0193491780559102,0.0765408835317237,0.609509018604932,0.60655037649942,-3.60999993280121,0.2621859
rbf,182,0.128813580512652,0.0257627161025304,0.119167713704489,0.968074120120961,0.973607869628872,-1.08875018021704,0.0011172
rbf_arima,182,0.128813580512652,0.0257627161025304,0.119167713704489,0.968074120120961,0.973607869628872,-1.08875018021704,0.0799005
arima,182,0.0197081190907607,0.00394162381815213,0.0158093594807323,0.128735333668434,0.12860619337395,0.95110622697885,0.3573643
rbf,183,0.0620412100849449,0.012408242016989,0.0529736621087463,0.440750162655165,0.43941758174498,0.180242197428849,0.0012101
rbf_arima,183,0.0620412100849449,0.012408242016989,0.0529736621087463,0.440750162655165,0.43941758174498,0.180242197428849,0.0861117
arima,183,0.0377400620377958,0.00754801240755915,0.0272137811809679,0.226807883383914,0.227305231992899,0.696659597545938,0.3809139
rbf,184,0.107928280737674,0.0215856561475347,0.095684021615279,0.796967449703399,0.792962765119493,-2.99096279968183,0.0014942
rbf_arima,184,0.107928280737674,0.0215856561475347,0.095684021615279,0.796967449703399,0.792962765119493,-2.99096279968183,0.0821955
arima,184,0.124168476266464,0.0248336952532928,0.0880279975368763,0.73148699503717,0.736833847475008,-4.28238273978382,0.2353981
rbf,185,0.0212197317073899,0.00424394634147797,0.0175854981953549,0.139323637236316,0.139463281099122,0.990776928129207,0.0013498
rbf_arima,185,0.0212197317073899,0.00424394634147797,0.0175854981953549,0.139323637236316,0.139463281099122,0.990776928129207,0.0800274
arima,185,0.0945297057574147,0.0189059411514829,0.0739809534847919,0.584834883003059,0.587612982259073,0.816965723089135,0.2930924
rbf,186,0.052267988530965,0.010453597706193,0.044676966338935,0.332932343452121,0.333684421246317,0.945503326486811,0.0013592
rbf_arima,186,0.052267988530965,0.010453597706193,0.044676966338935,0.332932343452121,0.333684421246317,0.945503326486811,0.0745666
arima,186,0.0687793359205679,0.0137558671841136,0.04822634085761,0.357302029555215,0.356020453953577,0.90563425433151,0.3718943
rbf,187,0.00894759728424357,0.00178951945684871,0.00831242528546034,0.060282486376288,0.06030356972212,0.97787909522012,0.0012228
rbf_arima,187,0.00894759728424357,0.00178951945684871,0.00831242528546034,0.060282486376288,0.06030356972212,0.97787909522012,0.0773527
arima,187,0.193399362123586,0.0386798724247171,0.143700585269614,1.03817804117446,1.02852865182194,-9.33475303535258,0.2896939
rbf,188,0.0756488317652351,0.015129766353047,0.0628001741457316,0.461066577068559,0.462622449787287,0.467181571998605,0.0012942
rbf_arima,188,0.0756488317652351,0.015129766353047,0.0628001741457316,0.461066577068559,0.462622449787287,0.467181571998605,0.0751202
arima,188,0.107409492062473,0.0214818984124945,0.0815348095054253,0.599461779196519,0.596346153427463,-0.0741380747455822,0.2697927
rbf,189,0.15832983036924,0.0316659660738479,0.133458447339106,1.02769454131876,1.02024089643268,0.484501253344965,0.0011978
rbf_arima,189,0.15832983036924,0.0316659660738479,0.133458447339106,1.02769454131876,1.02024089643268,0.484501253344965,0.0738569
arima,189,0.0922138441339308,0.0184427688267862,0.0694405296789398,0.536727787426527,0.534174548350031,0.825138429526259,0.3260313
rbf,190,0.114482657254327,0.0228965314508655,0.0897340952399002,0.753241854353436,0.757966870908898,0.878910294720645,0.0012012
rbf_arima,190,0.114482657254327,0.0228965314508655,0.0897340952399002,0.753241854353436,0.757966870908898,0.878910294720645,0.0771993
arima,190,0.100655166673706,0.0201310333347412,0.0758174373203227,0.63764204946652,0.634022022428842,0.90639480242798,0.3849726
