Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf,42,0.116578737274598,0.00898055080540034,0.102197270583421,0.583933158242509,0.581673593489467,0.965786646330755,0.0013251
rbf_arima,42,0.116578737274598,0.00898055080540034,0.102197270583421,0.583933158242509,0.581673593489467,0.965786646330755,0.074791
arima,42,0.197169496862008,0.0151887962182475,0.15562023933548,0.896134363356644,0.889610139274982,0.902132969894759,0.501656
rbf,43,0.129101362825973,0.00994522135862678,0.111389520154079,0.716452822077536,0.712952665055066,0.929012734099729,0.0013356
rbf_arima,43,0.129101362825973,0.00994522135862678,0.111389520154079,0.716452822077536,0.712952665055066,0.929012734099729,0.0837256
arima,43,0.1478712752551,0.0113911467145144,0.102060383777442,0.663980956084989,0.668714949569921,0.906870679882232,0.4591005
rbf,44,0.056191237851191,0.00432864755733559,0.0519305679656543,0.343222307020277,0.342786763542881,0.935570196874708,0.001643
rbf_arima,44,0.056191237851191,0.00432864755733559,0.0519305679656543,0.343222307020277,0.342786763542881,0.935570196874708,0.0777282
arima,44,0.660882234930218,0.0509105401716389,0.485207354162768,3.16115951482125,3.25585090322809,-7.91246343685098,0.3384752
rbf,45,0.19214603891133,0.0148018181088639,0.171840803625637,0.974640689484236,0.980393610647451,0.956544534769056,0.0015681
rbf_arima,45,0.19214603891133,0.0148018181088639,0.171840803625637,0.974640689484236,0.980393610647451,0.956544534769056,0.0764431
arima,45,0.312305480092064,0.0240582056071288,0.247456052046326,1.38258706948243,1.39753889718584,0.885200302975214,0.3757785
rbf,46,0.169271473167912,0.013039694031929,0.136403047617252,0.642413480855568,0.645513033572083,0.967156329731504,0.0013923
rbf_arima,46,0.169271473167912,0.013039694031929,0.136403047617252,0.642413480855568,0.645513033572083,0.967156329731504,0.076889
arima,46,0.486067054375988,0.0374437910265992,0.348008272965245,1.62340096543275,1.59875071525813,0.729182635834299,0.3793199
rbf,47,0.185636383599186,0.0143003519614081,0.17474560657676,0.766108376880515,0.769423250021285,0.429478733284263,0.0014062
rbf_arima,47,0.185636383599186,0.0143003519614081,0.17474560657676,0.766108376880515,0.769423250021285,0.429478733284263,0.074209
arima,47,0.871428359648196,0.0671297943350819,0.643495210304275,2.81180210989909,2.74148088161288,-11.5721344865455,0.3153205
rbf,48,0.00679584120778165,0.000523512251536582,0.00578387870173316,0.0266568653755279,0.026653931236883,0.999894309177118,0.0013231
rbf_arima,48,0.00679584120778165,0.000523512251536582,0.00578387870173316,0.0266568653755279,0.026653931236883,0.999894309177118,0.0807726
arima,48,0.584263570323529,0.0450082819534738,0.450024573910402,2.11573670471836,2.07804610814783,0.218788818645548,0.3294999
rbf,49,0.00847938670685308,0.000653202847275334,0.00724733322092076,0.0374197789976775,0.0374260220110127,0.999908525307637,0.0013665
rbf_arima,49,0.00847938670685308,0.000653202847275334,0.00724733322092076,0.0374197789976775,0.0374260220110127,0.999908525307637,0.0791649
arima,49,0.154654928881215,0.0119137201053383,0.12611228184432,0.687124315340084,0.683507926730289,0.969570164479194,0.371503
rbf,50,0.101158510245403,0.00779266581450104,0.0911762874313198,0.559911894924687,0.56187560503469,0.953807409914229,0.0013752
rbf_arima,50,0.101158510245403,0.00779266581450104,0.0911762874313198,0.559911894924687,0.56187560503469,0.953807409914229,0.0780051
arima,50,0.377187918244883,0.0290563729044564,0.271229673746408,1.68270017895452,1.71094033606402,0.357781205006244,0.3951872
rbf,51,0.02763031122641,0.00212847916814644,0.0265838979209433,0.162599358704484,0.162742072750928,0.992552419614537,0.0014377
rbf_arima,51,0.02763031122641,0.00212847916814644,0.0265838979209433,0.162599358704484,0.162742072750928,0.992552419614537,0.0759942
arima,51,0.592331387778801,0.0456297798890287,0.460573247769737,2.77876027889981,2.8434304905067,-2.42273392200139,0.2333145
rbf,52,0.0228739913162619,0.00176207982639332,0.0181484632960066,0.0989652227429509,0.0988904446889217,0.998695467576634,0.0014062
rbf_arima,52,0.0228739913162619,0.00176207982639332,0.0181484632960066,0.0989652227429509,0.0988904446889217,0.998695467576634,0.0781738
arima,52,0.071212351735034,0.00548578718280441,0.0600615843072017,0.325508560849281,0.326243933132775,0.987356083170834,0.4329415
rbf,53,0.246903778828721,0.0190200372868493,0.215701294186469,1.05882149528365,1.05163812664112,0.742848956818126,0.0013859
rbf_arima,53,0.246903778828721,0.0190200372868493,0.215701294186469,1.05882149528365,1.05163812664112,0.742848956818126,0.0857319
arima,53,0.34485541368953,0.0265656639929227,0.249999391249215,1.21747221017536,1.20372278384531,0.498342957913706,0.2779706
rbf,54,0.222548723332936,0.0171438648529941,0.200648205218155,0.968371905386026,0.962597042609062,-0.330995397195766,0.0013278
rbf_arima,54,0.222548723332936,0.0171438648529941,0.200648205218155,0.968371905386026,0.962597042609062,-0.330995397195766,0.081933
arima,54,0.662881176168512,0.0510645270286523,0.491560765098659,2.38125739724681,2.33055340683763,-10.8085809785296,0.2681932
rbf,55,0.135642237232953,0.0104490924443572,0.133873615781952,0.710408304212691,0.70779178189779,0.971788159992616,0.0014897
rbf_arima,55,0.135642237232953,0.0104490924443572,0.133873615781952,0.710408304212691,0.70779178189779,0.971788159992616,0.0858281
arima,55,0.439000552239725,0.0338180602668675,0.340727896430487,1.85824792730568,1.82934734372016,0.704490357264243,0.2945871
rbf,56,0.0751985865880603,0.00579286363136414,0.0621606019723184,0.401809932133239,0.403034466966911,0.991555703326344,0.0015359
rbf_arima,56,0.0751985865880603,0.00579286363136414,0.0621606019723184,0.401809932133239,0.403034466966911,0.991555703326344,0.0799262
